,state,county,population,buildvalue,agrivalue,area,risk_score,risk_rating,risk_npctl,risk_spctl,resl_score,resl_ratng,resl_npctl,resl_spctl,resl_value,drgt_evnts,drgt_afreq,drgt_risks,hrcn_evnts,hrcn_afreq,hrcn_risks,storm_evnts,storm_afreq,storm_risks,full_state,revenue_per_person,state_funding
81,AK,Kusilvak,7459,402138000.0,0.0,17072.806867123207,6.237561311975783,Very Low,20.84659452577976,62.068965517241374,48.323002,Very Low,1.84595798854233,65.51724137931035,2.4161501,0.0,0.0,0.0,0.0,0.0,0.0,675.0,25.0,21.95,Alaska [4],4523,33737057
82,AK,Lake and Peninsula,1631,317244000.0,0.0,23642.487113986128,9.29094370567954,Relatively Low,51.62316995544239,82.75862068965517,46.8048,Very Low,0.891152132399745,44.82758620689656,2.34024,0.0,0.0,0.0,0.0,0.0,0.0,675.0,25.0,21.95,Alaska [4],4523,7377013
83,AK,Matanuska-Susitna,88995,10386136000.0,0.0,24609.753859074717,9.54837807881418,Relatively Low,54.10566518141311,89.65517241379311,49.1848,Very Low,3.214513049013367,82.75862068965517,2.45924,0.0,0.0,0.0,0.0,0.0,0.0,675.0,25.0,21.95,Alaska [4],4523,402524385
84,AK,Nome,9492,949945000.0,0.0,22968.81227023783,8.342116020976327,Relatively Low,42.520687460216415,72.41379310344827,48.7646,Very Low,2.41884150222788,75.86206896551725,2.43823,0.0,0.0,0.0,0.0,0.0,0.0,675.0,25.0,21.95,Alaska [4],4523,42932316
85,AK,North Slope,9430,1235004000.0,0.0,88681.76786777691,5.03368388301349,Very Low,11.04392106938256,48.27586206896552,42.866802,Very Low,0.095480585614258,6.896551724137931,2.1433401,0.0,0.0,0.0,0.0,0.0,0.0,675.0,25.0,21.95,Alaska [4],4523,42651890
86,AK,Northwest Arctic,7523,824985000.0,0.0,35793.171007493525,7.091823149556078,Very Low,29.63080840229153,68.96551724137932,45.117002,Very Low,0.413749204328453,17.24137931034483,2.2558501,0.0,0.0,0.0,0.0,0.0,0.0,675.0,25.0,21.95,Alaska [4],4523,34026529
87,AK,Petersburg,3203,532723000.0,0.0,3425.49649612168,3.519944382809689,Very Low,4.073838319541693,34.48275862068966,45.134402,Very Low,0.445576066199873,20.689655172413797,2.2567201,0.0,0.0,0.0,0.0,0.0,0.0,675.0,25.0,21.95,Alaska [4],4523,14487169
88,AK,Prince of Wales-Hyder,6172,738848000.0,0.0,5219.877753360737,1.633055988415914,Very Low,0.795671546785487,6.896551724137931,46.206998,Very Low,0.795671546785487,37.93103448275862,2.3103499,0.0,0.0,0.0,0.0,0.0,0.0,675.0,25.0,21.95,Alaska [4],4523,27915956
89,AK,Sitka,8881,1237198000.0,0.0,2870.048644629636,6.665259804793073,Very Low,24.761298535964357,65.51724137931035,50.138998,Very Low,6.333545512412477,93.10344827586206,2.5069499,0.0,0.0,0.0,0.0,0.0,0.0,675.0,25.0,21.95,Alaska [4],4523,40168763
90,AK,Yukon-Koyukuk,5588,786476000.0,0.0,145530.41211573803,13.32520725865648,Relatively Low,78.38956078930617,93.10344827586206,47.559,Very Low,1.20942075111394,55.172413793103445,2.37795,0.0,0.0,0.0,0.0,0.0,0.0,675.0,25.0,21.95,Alaska [4],4523,25274524
91,AK,Skagway,968,242814000.0,0.0,434.1172362240841,1.827008166962166,Very Low,0.986632718014004,10.344827586206897,47.37,Very Low,1.082113303628262,51.72413793103448,2.3685,0.0,0.0,0.0,0.0,0.0,0.0,675.0,25.0,21.95,Alaska [4],4523,4378264
92,AK,Southeast Fairbanks,7029,1001002000.0,0.0,24799.02521161564,3.506506496954985,Very Low,3.946530872056015,31.034482758620687,45.057202,Very Low,0.381922342457034,13.79310344827586,2.2528601,0.0,0.0,0.0,0.0,0.0,0.0,675.0,25.0,21.95,Alaska [4],4523,31792167
93,AK,Valdez-Cordova,9636,1513515000.0,0.0,34227.40352400274,8.590047227944389,Relatively Low,45.2577975811585,75.86206896551725,46.633802,Very Low,0.859325270528326,41.379310344827594,2.3316901,0.0,0.0,0.0,0.0,0.0,0.0,675.0,25.0,21.95,Alaska [4],4523,43583628
94,AK,Wrangell,2369,360836000.0,0.0,2555.846403084428,2.229517157250233,Very Low,1.527689369828135,17.24137931034483,45.840402,Very Low,0.60471037555697,24.13793103448276,2.2920201,0.0,0.0,0.0,0.0,0.0,0.0,675.0,25.0,21.95,Alaska [4],4523,10714987
95,AK,Yakutat,662,123511000.0,0.0,7622.14505773046,2.390442754145217,Very Low,1.623169955442393,24.13793103448276,48.878398,Very Low,2.609802673456397,79.3103448275862,2.4439199,0.0,0.0,0.0,0.0,0.0,0.0,675.0,25.0,21.95,Alaska [4],4523,2994226
96,AZ,Apache,71518,4629063000.0,18003000.0,11197.471204461795,26.75916548694064,Relatively High,96.91279439847231,60.0,48.208398,Very Low,1.623169955442393,26.666666666666668,2.4104199,2401.0,84.64052688184523,54.45980151499936,0.0,0.01,3.929676818252548,741.0,27.444444444444443,33.24763585652468,Arizona,4136,295798448
97,AZ,Cochise,131346,11362779000.0,144741000.0,6164.726328679996,28.445701032392055,Relatively High,97.3901973265436,73.33333333333333,49.4772,Very Low,3.882877148313176,33.33333333333333,2.47386,1568.0,61.405665614691294,59.43856478539023,1.0,0.010561995848534,3.199159455927646,1113.0,41.22222222222222,27.229243780723078,Arizona,4136,543247056
98,AZ,Coconino,134421,14157198000.0,23908000.0,18618.735173478053,26.11883185342724,Relatively High,96.69000636537237,53.333333333333336,51.428198,Relatively Low,13.844684914067471,73.33333333333333,2.5714099,2009.0,70.68731637258834,0.213863904086264,0.0,0.0,0.0,647.0,23.962962962962962,24.935695343805534,Arizona,4136,555965256
99,AZ,Gila,53597,5073688000.0,7260000.0,4757.991298745209,30.791576040158187,Relatively High,97.8676002546149,93.33333333333333,49.5196,Very Low,4.042011457670274,40.0,2.47598,1680.0,49.899271630038974,20.167851968197635,0.0,0.01,2.868093706369235,1179.0,43.666666666666664,28.443955405143793,Arizona,4136,221677192
100,AZ,Graham,37220,2185271000.0,62074000.0,4622.713737148367,13.013934479103185,Relatively Low,77.14831317632081,13.333333333333334,51.957002,Relatively Low,18.36409929980904,100.0,2.5978501,1680.0,72.58631171984416,29.644153524154568,0.0,0.009738834103679,1.404266159756686,1111.0,41.148148148148145,6.529630570104876,Arizona,4136,153941920
101,AZ,Greenlee,8437,722084000.0,8690000.0,1842.6132700449416,5.266103411459889,Very Low,12.22151495862508,6.666666666666667,51.560602,Relatively Low,15.085932527052831,80.0,2.5780301,1155.0,57.147166429480855,11.262435559605,0.0,0.01,0.633653858414127,1235.0,45.74074074074074,5.4536710118861835,Arizona,4136,34895432
102,AZ,La Paz,20489,1916341000.0,0.0,4499.625201018812,13.551981464991748,Relatively Moderate,79.21705919796307,20.0,43.1178,Very Low,0.159134309357097,6.666666666666667,2.15589,980.0,43.125472462958776,0.0,0.0,0.01,0.538445727711557,307.0,11.37037037037037,7.717001428729093,Arizona,4136,84742504
103,AZ,Maricopa,3817117,399690415000.0,1209132000.0,9199.217129786935,25.4460486772738,Relatively High,96.49904519414386,46.66666666666666,51.866998,Relatively Low,17.345639719923618,93.33333333333333,2.5933499,1666.0,51.18214352655406,0.655957520741028,0.0,0.01,7.137097178674516,464.0,17.185185185185187,34.389747575306586,Arizona,4136,15787595912
104,AZ,Mohave,200186,17513105000.0,32293000.0,13311.061031508334,24.599327667255743,Relatively High,95.98981540420115,40.0,47.894602,Very Low,1.432208784213877,20.0,2.3947301,1379.0,65.61135241032471,0.356820769101166,0.0,0.0,0.0,534.0,19.77777777777778,16.654123742705465,Arizona,4136,827969296
105,AZ,Navajo,107449,9761436000.0,49917000.0,9949.884929727392,37.0437781515643,Relatively High,98.94971355824316,100.0,50.127402,Very Low,6.269891788669637,53.333333333333336,2.5063701,2324.0,81.0717636282059,61.017604569152816,0.0,0.0,0.0,674.0,24.962962962962962,32.18541428128542,Arizona,4136,444409064
106,AZ,Pima,980263,95194072000.0,75469000.0,9187.269947415502,28.95365127924636,Relatively High,97.58115849777212,86.66666666666667,51.7944,Relatively Low,16.868236791852322,86.66666666666667,2.58972,1582.0,37.58226996756398,27.763127760236756,1.0,0.010799131010142,5.645538281961001,958.0,35.48148148148148,31.733829924684716,Arizona,4136,4054367768
107,AZ,Pinal,375770,30762276000.0,861939000.0,5365.788152452851,28.60360465393892,Relatively High,97.48567791215785,80.0,50.6924,Relatively Low,8.975175047740294,60.0,2.53462,1771.0,41.48469055438233,60.223663447350496,0.0,0.010023923241579,3.305498742336654,716.0,26.51851851851852,17.296232603919368,Arizona,4136,1554184720
108,AZ,Santa Cruz,47420,3777507000.0,19631000.0,1236.921482665398,19.251293471439308,Relatively Moderate,92.74347549331635,26.666666666666668,51.10960000000001,Relatively Low,11.266709102482496,66.66666666666666,2.55548,567.0,29.317036483662704,29.58213681684492,1.0,0.014492753623187,3.04653180996429,1473.0,54.55555555555556,24.855245940660055,Arizona,4136,196129120
109,AZ,Yavapai,211033,20714781000.0,35731000.0,8123.437230729165,27.175220132869505,Relatively High,97.16740929344368,66.66666666666666,49.854002,Very Low,5.155951623169956,46.66666666666666,2.4927001,1708.0,60.64656461409332,0.302146604077286,0.0,0.0,0.0,835.0,30.925925925925927,30.184544931776454,Arizona,4136,872832488
110,AZ,Yuma,195751,13973112000.0,0.0,5514.025230382402,20.15210282550634,Relatively Moderate,93.73010821133037,33.33333333333333,47.884598,Very Low,1.400381922342457,13.333333333333334,2.3942299,826.0,35.01045120471666,0.0,0.0,0.009850345299864,0.853038796878592,249.0,9.222222222222221,9.950828045555875,Arizona,4136,809626136
111,AR,Arkansas,19019,2245118000.0,214280000.0,988.8028347229744,10.736121855346514,Relatively Low,63.84468491406747,28.000000000000004,54.379402000000006,Relatively Moderate,46.817313812858046,82.66666666666667,2.7189701,210.0,7.867279657288199,10.869431325045378,2.0,0.01596387562445,3.571177495435656,1768.0,65.48148148148148,13.05245037223118,Arkansas,4336,82466384
112,AR,Ashley,21853,2153005000.0,70196000.0,925.3514158291987,9.878556633989124,Relatively Low,57.0337364735837,16.0,53.186998,Relatively Moderate,31.508593252705285,60.0,2.6593499,518.0,16.548714314834843,5.83859910584148,4.0,0.025096940931415,3.113995577610632,1700.0,62.96296296296296,11.472226334733808,Arkansas,4336,94754608
113,AR,Baxter,41513,4332225000.0,31762000.0,554.2254950312641,18.66493774561968,Relatively Moderate,92.01145767027373,96.0,51.630802,Relatively Low,15.563335455124124,30.666666666666664,2.5815401,231.0,12.550020543464548,13.524484518496752,1.0,0.006016312708817,3.098456887066931,1680.0,62.22222222222222,22.30906787993272,Arkansas,4336,180000368
114,AR,Benton,221339,23138113000.0,593372000.0,847.5015417694356,12.197172562959278,Relatively Low,73.67918523233608,44.0,53.670602,Relatively Moderate,37.9057924888606,73.33333333333333,2.6835301,308.0,11.341255971149684,14.484910985527575,1.0,0.00660667657134,3.26271423580425,1978.0,73.25925925925925,18.757500696210982,Arkansas,4336,959725904
115,AR,Boone,36903,3623910000.0,164017000.0,589.973351020384,13.438041702806776,Relatively Moderate,78.7714831317632,53.333333333333336,54.032002,Relatively Moderate,42.58434118395926,80.0,2.7016001,217.0,11.741372891501127,16.87634177572527,2.0,0.008836451040758,2.76606684355522,1733.0,64.18518518518519,13.876290533422612,Arkansas,4336,160011408
116,AR,Bradley,11508,1107643000.0,42083000.0,649.2360971932259,9.571602489623926,Relatively Low,54.26479949077021,14.666666666666666,50.987,Relatively Low,10.28007638446849,20.0,2.54935,448.0,19.921591027692678,10.302187182809542,3.0,0.016700442942878,3.300003240415844,1857.0,68.77777777777777,14.051464830965067,Arkansas,4336,49898688
117,AR,Calhoun,5368,441614000.0,5523000.0,628.564571018268,4.876578698837768,Very Low,10.184595798854232,1.333333333333333,51.015602,Relatively Low,10.630171865054104,21.333333333333336,2.5507801,511.0,24.789000209754946,5.359134489436101,1.0,0.013338324270338,1.958104190845527,2010.0,74.44444444444444,8.099928285834984,Arkansas,4336,23275648
118,AR,Carroll,27446,2753903000.0,363617000.0,629.9827950931377,15.235941253608896,Relatively Moderate,85.16868236791852,80.0,52.196002,Relatively Low,20.432845321451303,42.66666666666667,2.6098001,280.0,11.312779684300878,23.391960139658583,2.0,0.008804745541307,3.788553566724485,1816.0,67.25925925925925,17.60096753953919,Arkansas,4336,119005856
119,AR,Chicot,11800,960945000.0,148270000.0,644.336049684086,14.575863997185126,Relatively Moderate,82.90897517504774,70.66666666666667,50.5682,Relatively Low,8.211330362826226,18.666666666666668,2.52841,287.0,14.880259096430756,14.597780151904312,5.0,0.028079378805277,6.501682830284223,1725.0,63.888888888888886,17.83955750169458,Arkansas,4336,51164800
120,AR,Clark,22995,2174219000.0,17498000.0,866.0771618862461,10.646146809162705,Relatively Low,62.889879057924894,25.333333333333336,53.410802,Relatively Moderate,34.50031826861871,62.66666666666667,2.6705401,609.0,28.150755693907165,9.267822333927018,3.0,0.017687242415918,3.447667488239976,2255.0,83.51851851851852,18.49834559206819,Arkansas,4336,99706320
121,AR,Clay,16083,1531567000.0,197615000.0,639.4677177515316,13.555934140722927,Relatively Moderate,79.24888605983449,54.66666666666666,51.718402000000005,Relatively Low,16.136218968809676,32.0,2.5859201,329.0,13.19577801893266,17.72582443697661,3.0,0.017538378415252,3.860719439474056,2368.0,87.70370370370371,16.53600009418316,Arkansas,4336,69735888
122,AR,Cleburne,25970,2958415000.0,57553000.0,553.7351879624837,15.1297601962693,Relatively Moderate,84.91406747294717,77.33333333333333,50.299202,Relatively Low,6.71546785486951,17.333333333333336,2.5149601,168.0,9.005865774970268,15.182599218653076,2.0,0.013979616061432,3.703901340744742,1916.0,70.96296296296296,20.17797320541254,Arkansas,4336,112605920
123,AR,Cleveland,8689,715852000.0,128930000.0,597.7834041295902,5.276514861303808,Very Low,12.316995544239338,2.666666666666667,52.9462,Relatively Low,28.77148313176321,54.66666666666666,2.64731,189.0,10.315400216950849,9.024626214504403,3.0,0.020053615575992,2.033814161300473,2050.0,75.92592592592592,7.88449823169465,Arkansas,4336,37675504
124,AR,Columbia,24552,2428944000.0,48960000.0,765.983731914446,11.71264235269056,Relatively Low,70.94207511139402,38.66666666666666,52.2928,Relatively Low,21.29217059197963,46.66666666666666,2.61464,581.0,27.821051276454135,15.283820881369785,5.0,0.029601586640184,4.183232519284866,2075.0,76.85185185185185,16.16872785815044,Arkansas,4336,106457472
125,AR,Conway,21273,1772070000.0,172251000.0,552.253541228686,12.009171113927351,Relatively Low,72.72437937619351,41.333333333333336,52.276,Relatively Low,21.19669000636537,45.33333333333333,2.6138,294.0,12.296004559821728,17.959341397842085,1.0,0.007616068515703,2.597543567758932,1878.0,69.55555555555556,12.76382760659617,Arkansas,4336,92239728
126,AR,Craighead,96443,9706620000.0,195213000.0,707.2876464113943,17.691668120871288,Relatively Moderate,90.7065563335455,94.66666666666669,56.27220200000001,Relatively High,69.89178866963718,98.66666666666669,2.8136101,329.0,11.763329847458976,17.911004625948845,2.0,0.012421571433504,3.46294737907117,2026.0,75.03703703703704,10.691850849093926,Arkansas,4336,418176848
127,AR,Crawford,61948,5637326000.0,53908000.0,591.1948356628484,13.621329319494924,Relatively Moderate,79.69446212603437,57.333333333333336,53.9648,Relatively Moderate,41.69318905155952,77.33333333333333,2.69824,385.0,17.685631262539317,18.065653570937,2.0,0.00849736419857,2.781661608160452,2127.0,78.77777777777777,11.579050943935178,Arkansas,4336,268606528
128,AR,Crittenden,50902,4446547000.0,165253000.0,610.3327052340982,16.080297275141767,Relatively Moderate,87.39656269891789,85.33333333333334,54.667802,Relatively Moderate,50.12730744748568,86.66666666666667,2.7333901,245.0,10.80639946501836,20.667723183030265,2.0,0.009952491430359,3.581400762676358,2151.0,79.66666666666667,14.399830717256156,Arkansas,4336,220711072
129,AR,Cross,17870,1540067000.0,149793000.0,616.3816544568242,10.986595965152572,Relatively Low,65.69064290260981,30.666666666666664,54.3652,Relatively Moderate,46.5626989178867,81.33333333333333,2.71826,203.0,9.333069619600195,18.09771139020366,0.0,0.009030578338389,2.600798609935408,1919.0,71.07407407407408,12.626169470063322,Arkansas,4336,77484320
130,AR,Dallas,8116,809241000.0,1742000.0,667.3860008587344,7.023019374999423,Very Low,28.835136855506047,8.0,53.416,Relatively Moderate,34.595798854232974,64.0,2.6708,329.0,12.90627521725582,3.371584210297001,4.0,0.020793819851139,2.967453952204395,2251.0,83.37037037037037,12.28966411393625,Arkansas,4336,35190976
131,AR,Desha,13008,1270217000.0,168140000.0,768.1351138801581,11.185540742671533,Relatively Low,66.995544239338,34.66666666666667,53.182202,Relatively Moderate,31.413112667091024,58.66666666666666,2.6591101,210.0,9.869727194288007,4.149106849242171,4.0,0.020058040736091,4.793246650815443,1683.0,62.333333333333336,14.513846891862826,Arkansas,4336,56402688
132,AR,Drew,18509,1772431000.0,60057000.0,828.3564146388921,9.05592426906786,Relatively Low,49.68173138128581,12.0,52.635598,Relatively Low,24.856779121578608,48.0,2.6317799,196.0,9.54070879653758,8.032078134307401,4.0,0.019354431965857,3.053624818389491,1681.0,62.25925925925926,12.73387936274704,Arkansas,4336,80255024
133,AR,Faulkner,113237,10585204000.0,26994000.0,647.9472887172265,13.15441797544512,Relatively Low,77.81667727562062,50.66666666666667,54.7608,Relatively Moderate,51.273074474856784,88.0,2.73804,245.0,10.051951226216604,6.787505336212329,2.0,0.011968164681946,1.967883237350788,2060.0,76.29629629629629,17.299516718437644,Arkansas,4336,490995632
134,AR,Franklin,18125,1580874000.0,181216000.0,608.8559384434782,14.026823629921562,Relatively Moderate,80.96753660089115,61.33333333333333,51.9804,Relatively Low,18.555060471037557,38.66666666666666,2.59902,378.0,18.01486260358879,29.40398718366928,1.0,0.008490952488605,2.435207340587154,1935.0,71.66666666666667,10.057769025736818,Arkansas,4336,78590000
135,AR,Fulton,12245,1140556000.0,28965000.0,618.1924099021976,11.90564092808406,Relatively Low,72.18332272437937,40.0,49.405198,Very Low,3.69191597708466,8.0,2.4702599,231.0,10.659188965587484,9.760661837629153,2.0,0.014826168954866,3.823424481175484,1795.0,66.48148148148148,15.45950175887444,Arkansas,4336,53094320
136,AR,Garland,96024,10514638000.0,9986000.0,677.721334407738,20.44668394152288,Relatively Moderate,94.01654996817312,98.66666666666669,53.417802,Relatively Moderate,34.62762571610439,65.33333333333333,2.6708901,434.0,18.846424639767477,9.428574452948949,1.0,0.009602342324201,4.133898914664149,2177.0,80.62962962962963,31.13846480514453,Arkansas,4336,416360064
